value,count
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|o|air.arg_unused,24
air.stage_in|air.location_index|generated(__air_placeholder__)|air.arg_type_name|float4|air.arg_name|p,16
air.buffer|air.buffer_size|air.location_index|air.read|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Ph|air.arg_name|p,16
air.buffer|air.buffer_size|air.location_index|air.read|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Pi|air.arg_name|p,16
air.buffer|air.buffer_size|air.location_index|air.read|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Ps|air.arg_name|p,16
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|int|air.arg_name|o|air.arg_unused,16
air.vertex_input|air.location_index|generated(__air_placeholder__)|air.arg_type_name|float4|air.arg_name|position,14
air.vertex_input|air.location_index|generated(__air_placeholder__)|air.arg_type_name|float3|air.arg_name|normal,14
air.vertex_input|air.location_index|generated(__air_placeholder__)|air.arg_type_name|float2|air.arg_name|uv,14
air.vertex_input|air.location_index|generated(__air_placeholder__)|air.arg_type_name|half4|air.arg_name|color,14
air.clip_distance|air.arg_type_name|float [2]|air.arg_name|cd,12
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|ulong|air.arg_name|o,12
air.stage_in|air.location_index|air.arg_type_name|float4|air.arg_name|p,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b1|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b2|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b3|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b4|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b5|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b6|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b7|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b8|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b9|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b10|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b11|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b12|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b13|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b14|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b15|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b16|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b17|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b18|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b19|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b20|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b21|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b22|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b23|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b24|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b25|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b26|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b27|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b28|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b29|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|b30|air.arg_unused,8
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float4|air.arg_name|__out,3
air.buffer|air.buffer_size|air.location_index|air.read|air.address_space|air.struct_type_info|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|Params|air.arg_name|p,2
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|shm,2
air.thread_position_in_grid|air.arg_type_name|uint|air.arg_name|i,2
air.position|air.arg_type_name|float4,2
air.patch_control_point_function,2
air.patch_id|air.arg_type_name|ushort|air.arg_name|__pid,2
air.patch|triangle|air.patch_control_point,2
air.thread_position_in_threadgroup|air.arg_type_name|ushort2|air.arg_name|__lid|air.arg_unused,2
air.thread_position_in_threadgroup|air.arg_type_name|ushort2|air.arg_name|__lid,2
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float4|air.arg_name|__in,2
"air.texture|air.location_index|air.sample|air.arg_type_name|texture2d<float, sample>|air.arg_name|__t",2
air.position|air.arg_type_name|float4|air.arg_name|pos,1
air.vertex_output|generated(2uvDv2_f)|air.arg_type_name|float2|air.arg_name|uv,1
air.vertex_input|air.location_index|air.arg_type_name|float4|air.arg_name|pos,1
air.instance_id|air.arg_type_name|uint|air.arg_name|iid,1
air.position|air.center|air.no_perspective|air.arg_type_name|float4|air.arg_name|pos|air.arg_unused,1
air.fragment_input|generated(2uvDv2_f)|air.center|air.perspective|air.arg_type_name|float2|air.arg_name|uv,1
air.position|air.center|air.no_perspective|air.arg_type_name|float4|air.arg_name|pos,1
air.fragment_input|generated(2uvDv2_f)|air.center|air.perspective|air.arg_type_name|float2|air.arg_name|uv|air.arg_unused,1
"air.mesh|air.arg_type_name|mesh<MeshV, MeshP, 8, 4, triangle>|air.arg_name|__m",1
air.mesh_type_info|air.triangle,1
air.primitive_id|air.arg_type_name|uint|air.arg_name|primid,1
air.mesh_grid_properties|air.arg_type_name|mesh_grid_properties|air.arg_name|__gp,1
air.fragment_input|generated(4__vvf)|air.vertex_value|air.arg_type_name|float|air.arg_name|__vv,1
air.patch_control_point_input|air.arg_unused,1
air.location_index|air.arg_type_name|float4|air.arg_name|p|air.arg_unused,1
air.patch_control_point_input,1
air.location_index|air.arg_type_name|float4|air.arg_name|p,1
"air.imageblock|implicit|air.struct_type_info|air.arg_type_align_size|air.arg_type_name|imageblock<IB25C, layout_implicit>|air.arg_name|__ib",1
"air.texture|air.location_index|air.write|air.arg_type_name|texture1d<float, write>|air.arg_name|__t",1
"air.texture|air.location_index|air.write|air.arg_type_name|texture1d_array<float, write>|air.arg_name|__t",1
"air.texture|air.location_index|air.write|air.arg_type_name|texture2d<float, write>|air.arg_name|__t",1
"air.texture|air.location_index|air.write|air.arg_type_name|texture2d_array<float, write>|air.arg_name|__t",1
"air.texture|air.location_index|air.write|air.arg_type_name|texture3d<float, write>|air.arg_name|__t",1
"air.texture|air.location_index|air.write|air.arg_type_name|texturecube<float, write>|air.arg_name|__t",1
"air.texture|air.location_index|air.write|air.arg_type_name|texturecube_array<float, write>|air.arg_name|__t",1
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|uint|air.arg_name|__out,1
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture1d<ulong, read_write>|air.arg_name|__t",1
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture1d_array<ulong, read_write>|air.arg_name|__t",1
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture2d<ulong, read_write>|air.arg_name|__t",1
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture2d_array<ulong, read_write>|air.arg_name|__t",1
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture3d<ulong, read_write>|air.arg_name|__t",1
"air.texture|air.location_index|air.read_write|air.arg_type_name|texture_buffer<ulong, read_write>|air.arg_name|__t",1
"air.texture|air.location_index|air.read_write|air.arg_type_name|texturecube<ulong, read_write>|air.arg_name|__t",1
"air.texture|air.location_index|air.read_write|air.arg_type_name|texturecube_array<ulong, read_write>|air.arg_name|__t",1
"air.imageblock|implicit|air.struct_type_info|air.arg_type_align_size|air.arg_type_name|imageblock<FooImp, layout_implicit>|air.arg_name|__ib",1
air.buffer|air.location_index|air.read_write|air.address_space|air.arg_type_size|air.arg_type_align_size|air.arg_type_name|float|air.arg_name|__out,1
"air.imageblock|explicit|air.imageblock_data_size|air.struct_type_info|air.arg_type_align_size|air.arg_type_name|imageblock<FooExp, layout_explicit>|air.arg_name|__ib",1
"air.texture|air.location_index|air.write|air.arg_type_name|texture2d<float, write>|air.arg_name|__t|air.arg_unused",1
