value,count
__HAVE_GLOBAL_RESOURCE_BINDINGS__,1
__HAVE_DEDUCTION_GUIDES__,1
__HAVE_ARRAY_CONSTEXPR__,1
__HAVE_DEPRECATED_FUNC_TYPEDEFS__,1
__HAVE_USER_ANNOTATION__,1
__HAVE_TEXTURE_CUBE_ARRAY_ULONG_COLOR_CHANNEL__,1
__HAVE_TEXTURE_CUBE_ULONG_COLOR_CHANNEL__,1
__HAVE_TENSOR_VECTOR_ACCESSOR__,1
__HAVE_PULL_MODEL_INTERPOLATION__,1
__HAVE_QUAD_SIMD__,1
__HAVE_SIMD_GROUP_REDUCTION__,1
__HAVE_APPLE_SILICON_AGX__,1
